Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
35615189,2020-01-20,15:50:29,Import,CN,PORT_40,IL,300390,AKXWXQB,Y7MWSFH,0.0,0.0,0.001,LINE_VZIZJJ,96.3,Low Risk
79017930,2020-01-20,19:25:30,Import,CN,PORT_30,NG,940520,Y1519MH,XDCRVOW,52002.0,180.0,162.317,LINE_MODE_10,23.4,Low Risk
47258409,2020-01-20,00:44:09,Import,JP,PORT_30,FJ,830250,PF01O0Y,MX95NLM,380.1,3.0,3.02,LINE_MODE_10,51.1,Clear
20850016,2020-01-20,03:56:16,Import,JP,PORT_40,OM,732690,CBZU3TU,PF1L1IG,360.0,240.0,234.768,LINE_MWIDNS,26.3,Clear
62432940,2020-01-20,10:29:00,Import,BG,PORT_20,LB,621149,CYBJI1O,CHDHU6S,417.92,3.2,3.828,LINE_MODE_10,95.8,Low Risk
42162053,2020-01-20,08:48:53,Import,US,PORT_40,ES,010649,HHNCOSI,PF1L1IG,12582.85,0.7,0.689,LINE_MODE_40,30.6,Clear
36879496,2020-01-20,00:34:16,Import,CN,PORT_20,AT,081190,OJN10ZO,DN4D1IF,4819500.0,17500.0,18168.5,LINE_MODE_10,71.9,Clear
78751249,2020-01-20,23:24:49,Import,JP,PORT_40,HN,901530,LPUTM8C,5AW1A4O,70603.4,74.0,73.016,LINE_MWIDNS,37.9,Clear
86861723,2020-01-20,11:23:23,Import,CN,PORT_20,UZ,841381,83GM6ED,9XKG8X1,236.36,7.6,8.69,LINE_MODE_10,47.2,Low Risk
39094167,2020-01-20,11:41:27,Import,CN,PORT_40,GG,482110,U0IV1NP,O3GMT68,1.1,1.0,0.978,LINE_MODE_10,32.0,Clear
88261441,2020-01-20,20:20:01,Import,VN,PORT_40,LV,870894,Q0JPPQD,F03XGJ8,92.88,0.4,0.396,LINE_W6UCD9,34.6,Clear
97870391,2020-01-20,22:09:11,Import,US,PORT_13,BA,853669,WXED4IH,QH7XJKJ,35.05,0.5,0.483,LINE_MODE_40,18.1,Clear
44382600,2020-01-20,16:30:00,Import,VN,PORT_40,GU,901839,CL9T7ZZ,A3TBSCM,740997.03,2272.3,2240.942,LINE_MODE_40,31.6,Clear
43805608,2020-01-20,23:41:28,Import,CN,PORT_40,UZ,621210,BYV1E05,DK6SW8O,1276.5,23.0,22.591,LINE_MODE_10,34.9,Clear
36467528,2020-01-20,20:00:08,Import,US,PORT_20,DJ,940540,9QUMA4V,AZI5L7O,9.27,0.9,0.92,LINE_MODE_10,61.3,Clear
83275223,2020-01-20,11:08:23,Import,SG,PORT_40,OM,300490,I7I7Q5S,GCPNHU7,60431.8,11.0,11.547,LINE_MODE_40,7.5,Clear
24071290,2020-01-20,15:08:10,Import,CN,PORT_21,SV,070690,08C46KB,9XKG8X1,2098500.0,15000.0,14868.0,LINE_VZIZJJ,34.9,Clear
42927796,2020-01-20,20:39:16,Import,US,PORT_40,LB,902790,W2TYO0F,7H4FQBD,731.8,2.0,2.213,LINE_MODE_40,32.4,Low Risk
84994901,2020-01-20,15:37:41,Import,CN,PORT_39,BA,440719,ZP1KAKE,FE9X0QG,775005.5,7789.0,7482.892,LINE_5V1OQR,14.8,Clear
35995753,2020-01-20,01:17:13,Import,JP,PORT_10,SI,840721,KXV3NHA,OO9SQ6H,1437418.0,1262.0,1305.791,LINE_MODE_40,63.6,Clear
63101810,2020-01-20,19:36:50,Import,TH,PORT_30,EC,844331,T9WFKDO,3RN3KW3,9661056.0,7240.0,7713.496,LINE_MODE_10,173.3,Critical
72579959,2020-01-20,09:49:59,Import,CN,PORT_40,JP,950450,777A50B,DWNJQL8,461380.0,460.0,451.582,LINE_MODE_40,28.6,Clear
67187612,2020-01-20,03:45:32,Import,IN,PORT_20,BA,710239,XKQ6VBA,L8X60FC,0.0,0.0,0.001,LINE_MODE_10,33.6,Clear
10406524,2020-01-20,23:46:04,Import,KR,PORT_20,NO,847990,Z6U5NGA,8LKSYYO,10495.05,46.5,48.356,LINE_MODE_10,104.0,Low Risk
78789326,2020-01-20,14:51:26,Import,TW,PORT_20,PL,392330,7L5EOS4,WF5Z9SF,17452.8,1728.0,1555.822,LINE_MODE_10,24.6,Low Risk
90044605,2020-01-20,22:03:25,Import,CN,PORT_40,GN,670210,WHFHJKE,IR57BHP,429.0,165.0,166.436,LINE_VZIZJJ,46.4,Clear
78575070,2020-01-20,12:24:30,Import,CN,PORT_20,IL,401610,3JFSKU3,4FRFW9Q,1010202.6,8877.0,8887.652,LINE_MODE_40,41.5,Clear
56976091,2020-01-20,23:57:31,Import,JP,PORT_20,MT,732690,AD5ELLK,4WSXDSK,15.0,10.0,11.946,LINE_MODE_10,95.3,Low Risk
85514491,2020-01-20,15:17:31,Import,IT,PORT_40,OM,681381,86LOJRX,RBKRC5B,478187.4,141.0,168.444,LINE_MODE_40,89.3,Low Risk
31806857,2020-01-20,06:46:17,Import,CN,PORT_40,TH,950490,KW8H97R,BKYOXFF,94842.4,1841.6,1809.74,LINE_MODE_40,29.3,Clear
91422522,2020-01-20,04:20:42,Import,DE,PORT_40,UG,854449,MIDLECR,25WQUW1,20.32,25.4,24.77,LINE_MWIDNS,30.3,Clear
81952667,2020-01-20,14:09:47,Import,CN,PORT_40,WS,250100,RO4I0VY,WK881X2,13800.0,1000.0,1027.7,LINE_MODE_40,59.0,Clear
58136564,2020-01-20,04:46:44,Import,CA,PORT_20,IR,151411,CCCNN53,O9QXSRZ,307881009.6,681756.0,684619.375,LINE_MODE_10,49.5,Clear
17201565,2020-01-20,17:12:45,Import,CN,PORT_40,HN,962000,ROCGG22,DWNJQL8,3845.52,58.8,62.352,LINE_MWIDNS,163.3,Critical
37678179,2020-01-20,09:33:39,Import,GB,PORT_40,RS,630720,9L4B3DA,DWNJQL8,4015.0,10.0,8.127,LINE_MODE_40,31.4,Critical
97809870,2020-01-20,03:24:30,Import,CN,PORT_20,CR,350400,6A5T73S,IL7YA1I,15163900.0,9500.0,10908.28,LINE_MODE_10,48.3,Low Risk
77136846,2020-01-20,14:30:06,Import,CN,PORT_16,CR,392690,372XJWT,2OQZJ37,360.0,600.0,711.984,LINE_MODE_10,57.4,Low Risk
28613019,2020-01-20,11:27:39,Import,GR,PORT_40,DJ,220421,H60W7AD,DWNJQL8,1782.0,13.5,12.848,LINE_MODE_40,8.8,Clear
15786868,2020-01-20,20:42:28,Import,RO,PORT_40,MN,870895,37FVXQA,PF1L1IG,707584.0,1280.0,1171.277,LINE_MWIDNS,6.4,Low Risk
21892849,2020-01-20,21:24:49,Import,CN,PORT_16,JP,720521,ZMZCHLV,NDRMNDD,1956720.0,4960.0,4894.032,LINE_MODE_40,31.9,Clear
31799705,2020-01-20,17:35:05,Import,KR,PORT_40,JP,870899,KX9HPYJ,1QZYGCU,391468.0,55924.0,53614.339,LINE_MODE_40,13.4,Clear
57557511,2020-01-20,10:47:51,Import,CN,PORT_20,FJ,940180,2B2YMD1,7PN0VA5,429.6,358.0,416.225,LINE_MODE_10,51.7,Low Risk
27987657,2020-01-20,12:32:57,Import,JP,PORT_30,LR,392690,MIQBKYB,QPISR7N,4.8,8.0,7.862,LINE_MODE_10,35.3,Clear
43713725,2020-01-20,03:02:05,Import,US,PORT_20,TT,690390,5WSXJV6,UHXDM25,117075.0,70.0,71.338,LINE_MODE_10,10.4,Low Risk
66329078,2020-01-20,04:52:38,Import,KR,PORT_30,AT,902710,2PFPAVE,0FE5PX4,31784.0,20.0,19.944,LINE_MODE_40,38.8,Clear
10377268,2020-01-20,14:02:28,Import,CN,PORT_40,PY,853400,IQQN0GO,74FHLEX,155.0,5.0,4.575,LINE_MODE_10,12.4,Low Risk
12321666,2020-01-20,06:17:06,Import,CN,PORT_20,MT,630710,EXXEXCS,F2SD6OI,42.6,6.0,6.019,LINE_MODE_10,48.8,Clear
19756356,2020-01-20,05:28:36,Import,CN,PORT_20,CR,620432,1XEIAPB,OQY4ZUC,13120.0,25.0,25.205,LINE_MODE_10,52.1,Clear
40866826,2020-01-20,02:09:46,Import,US,PORT_13,HU,843890,HKBSDTW,DY2N1CV,15744.0,80.0,97.491,LINE_LM3SJ4,97.0,Low Risk
84150716,2020-01-20,10:07:56,Import,CN,PORT_20,HN,847150,24V2ECO,9QIF0MP,467676.15,2109.5,2168.988,LINE_MODE_10,65.3,Clear
46629449,2020-01-20,07:21:29,Import,JP,PORT_40,AM,960910,HMQ7Q53,RPIVBD2,670.5,89.4,88.211,LINE_MWIDNS,31.9,Clear
13829894,2020-01-20,07:22:14,Import,CN,PORT_40,SV,730810,J7CI7B7,5IZD95H,396172.5,1307.5,1293.379,LINE_W6UCD9,33.6,Clear
84045350,2020-01-20,17:15:50,Import,MY,PORT_20,JP,030617,KIP93LD,J6CQGJD,1775800.0,6500.0,6247.8,LINE_W5AYVM,15.1,Clear
35818977,2020-01-20,19:54:57,Import,JP,PORT_40,MN,391190,ALD7H7V,3FZEI0F,412500.0,1000.0,1022.7,LINE_MODE_40,55.7,Clear
96193148,2020-01-20,14:27:08,Import,CN,PORT_20,EC,640419,F7PSD3R,KMM5MEM,77769.12,290.4,293.943,LINE_MODE_10,54.7,Clear
72460666,2020-01-20,10:13:46,Import,DE,PORT_20,FJ,300490,XM89H2T,XZZVG98,222010.8,798.6,801.156,LINE_MODE_10,48.8,Clear
93623161,2020-01-20,13:42:01,Import,CN,PORT_20,PY,392690,1UNSTGP,G9G9F13,25.8,43.0,44.32,LINE_MODE_10,67.0,Clear
81892616,2020-01-20,18:52:56,Import,CN,PORT_10,SV,580632,YF2VA71,LJ94Q88,322.3,1.0,0.978,LINE_MODE_10,32.3,Clear
23393806,2020-01-20,16:32:46,Import,CN,PORT_40,PG,681599,3LYI1Q8,ZE8X170,393.0,10.0,10.543,LINE_MODE_10,113.2,Low Risk
58337033,2020-01-20,01:51:53,Import,CN,PORT_20,NO,851290,XB2QVT4,VZN3JZ6,36420.4,332.0,330.24,LINE_MODE_10,43.2,Clear
84061006,2020-01-20,20:32:46,Import,CN,PORT_20,IR,071080,1VHJG03,IB17J2O,7036800.0,24000.0,24796.8,LINE_MODE_10,68.6,Clear
78479749,2020-01-20,15:59:49,Import,DE,PORT_40,SV,300490,NDL5F5D,DSSX3VP,22240.0,80.0,82.936,LINE_MODE_40,64.9,Clear
32446804,2020-01-20,02:04:04,Import,CN,PORT_40,LB,200811,XIPHXXV,TAU9HB1,890400.0,4000.0,3936.8,LINE_MODE_10,36.3,Clear
61556002,2020-01-20,06:45:22,Import,CN,PORT_40,KR,392690,EMRSLVX,GCPNHU7,476.82,794.7,822.673,LINE_MODE_10,69.9,Clear
38679564,2020-01-20,02:43:24,Import,JP,PORT_20,LR,330420,SRXEFLI,N8XBQG4,1379.2,8.0,8.034,LINE_MODE_10,49.5,Clear
78718544,2020-01-20,13:59:44,Import,CN,PORT_20,PY,850140,XIKK7OW,26W89DR,504249.3,243.0,246.451,LINE_MODE_10,56.1,Clear
84896028,2020-01-20,07:01:48,Import,JP,PORT_30,CL,842199,SMN7A85,DKJKAJA,1586.88,273.6,265.994,LINE_MODE_10,28.3,Clear
13192198,2020-01-20,09:57:58,Import,US,PORT_13,HU,850440,ZY9MRH8,P575YW3,1932.23,71.3,73.952,LINE_MODE_10,71.2,Clear
49039301,2020-01-20,19:57:41,Import,US,PORT_20,ES,853710,1YD1KUL,Z00PHDR,3335.55,11.1,10.664,LINE_MODE_10,20.8,Clear
40398541,2020-01-20,09:05:01,Import,CN,PORT_30,EC,830140,0G1THMR,QJIO1RS,28961.6,3148.0,3276.124,LINE_W6UCD9,73.6,Clear
20641018,2020-01-20,19:04:58,Import,CN,PORT_30,GG,120190,O7KAO7O,GB5G7N9,11164000.0,40000.0,41088.0,LINE_MODE_10,64.6,Clear
70630742,2020-01-20,06:11:02,Import,CN,PORT_20,HN,491199,KXVTRV8,9YN4W8K,1.08,0.4,0.386,LINE_MODE_10,23.7,Clear
14294626,2020-01-20,20:59:46,Import,JP,PORT_20,UG,848180,NN50EKD,96CCC16,1762.4,2.0,2.046,LINE_MODE_10,62.0,Clear
42044462,2020-01-20,01:33:02,Import,SG,PORT_40,NO,960820,SAJQ1AU,GOMZHMJ,19.1,1.0,1.005,LINE_VZIZJJ,44.1,Clear
51705393,2020-01-20,10:24:33,Import,JP,PORT_40,PG,340319,P4HZS7W,87TO3QR,935616.0,1920.0,2287.565,LINE_MWIDNS,88.3,Low Risk
22703513,2020-01-20,15:39:53,Import,US,PORT_20,GG,220421,EZPJ2HR,QHBKQSS,1320.0,10.0,9.547,LINE_MODE_40,10.8,Clear
92737682,2020-01-20,07:00:02,Import,CN,PORT_40,NG,940179,CBZU3TU,D3XK1OR,67541.4,2826.0,2812.435,LINE_MODE_40,37.5,Clear
18849977,2020-01-20,23:38:17,Import,JP,PORT_20,MG,392340,Q5BH16X,CF2J6WU,737.1,117.0,119.656,LINE_MODE_10,61.7,Clear
48955129,2020-01-20,02:42:49,Import,RU,PORT_20,MT,270111,TBGUXTZ,DC8ZFRX,387000000.0,10000000.0,10467000.0,LINE_MODE_10,11.5,Clear
79936158,2020-01-20,11:17:18,Import,FR,PORT_30,BR,400259,T0TOOB3,I7VSXV7,12855.0,25.0,23.93,LINE_MODE_40,12.4,Clear
43594892,2020-01-20,18:13:32,Import,CO,PORT_10,AT,090111,FD4BTQT,RB6HURK,1280790.0,2100.0,2184.42,LINE_MODE_40,67.2,Clear
35057321,2020-01-20,04:04:41,Import,CN,PORT_40,SI,621210,WNUHZT1,YQ1JLRT,444.0,8.0,7.606,LINE_MODE_10,14.2,Clear
38800325,2020-01-20,22:12:05,Import,CN,PORT_20,CR,420329,803AH17,MS796BZ,445097.52,65.8,69.004,LINE_MODE_10,12.8,Clear
70445130,2020-01-20,06:05:30,Import,MY,PORT_20,LB,190590,A8OMSMK,0JTKLDW,6037243.2,34128.0,33145.114,LINE_MODE_10,27.7,Clear
79527523,2020-01-20,11:26:43,Import,CN,PORT_40,NG,950300,L9X0PE1,P0PG8TK,738600.0,2000.0,2602.08,LINE_MODE_10,122.3,Critical
30852897,2020-01-20,16:26:57,Import,US,PORT_40,CL,902750,ZIX6041,EJJWKKF,76707.0,45.0,43.322,LINE_MODE_10,22.1,Clear
70463457,2020-01-20,11:22:57,Import,CN,PORT_40,DJ,854160,1RPARTO,K24WNBY,43246.0,14.0,13.758,LINE_MODE_40,29.3,Clear
15489616,2020-01-20,02:56:16,Import,CN,PORT_20,SD,420292,3GQAOA4,F3DWT0P,195.96,326.6,292.914,LINE_MODE_10,30.8,Low Risk
23194549,2020-01-20,18:59:49,Import,US,PORT_40,IR,841981,I8GNRZH,15FJDZI,93075.0,425.0,440.597,LINE_MWIDNS,64.9,Clear
57153735,2020-01-20,09:02:15,Import,IE,PORT_40,SD,340119,X867S1Y,FVI4U22,159.0,2.0,1.987,LINE_MODE_10,42.5,Clear
98936789,2020-01-20,21:10:29,Import,CN,PORT_30,MG,392690,LGN9ZMM,RA72JWT,27.0,45.0,45.752,LINE_MWIDNS,51.7,Clear
62479965,2020-01-20,02:32:45,Import,CN,PORT_40,SV,392690,0ER8AX5,ZXPO8JG,8.76,14.6,15.288,LINE_VZIZJJ,102.6,Low Risk
96735495,2020-01-20,19:58:15,Import,VN,PORT_40,GG,851770,P36MQTO,FVI4U22,1316.26,6.2,6.285,LINE_W6UCD9,49.7,Clear
41375120,2020-01-20,10:25:20,Import,US,PORT_20,OM,392092,BVRSMT8,YO5Y5XW,145737.0,90.0,92.358,LINE_MODE_10,64.0,Clear
39802097,2020-01-20,19:40:17,Import,CN,PORT_20,UG,420299,SAD6I5L,41GHZ47,144.53,14.9,13.525,LINE_MODE_10,18.5,Low Risk
56709287,2020-01-20,22:06:47,Import,TH,PORT_20,SD,420221,VZBTNCB,7DORHA7,2038.96,66.2,67.372,LINE_MODE_40,52.4,Clear
65876708,2020-01-20,09:13:08,Import,US,PORT_20,MN,420219,N4B2SNZ,23RIU88,110.72,6.4,6.606,LINE_MODE_10,67.9,Clear
34080747,2020-01-20,07:04:27,Import,CN,PORT_40,BG,950300,3WDK65Q,K0KC0F8,868407.84,6897.6,8543.643,LINE_MODE_40,44.9,Critical
36919025,2020-01-20,07:37:05,Import,JP,PORT_40,WS,851110,W9FRQSI,LB7BFK6,4256.12,3.4,3.396,LINE_VZIZJJ,39.8,Clear
70937755,2020-01-20,04:35:55,Import,FR,PORT_40,CL,380892,PIRJPAS,LSITAA8,1969200.0,4000.0,3934.8,LINE_MODE_40,29.9,Clear
68734091,2020-01-20,12:44:11,Import,MY,PORT_40,CL,401519,HJQ2F2M,W8M5371,16650.0,300.0,358.392,LINE_VZIZJJ,89.3,Low Risk
95061167,2020-01-20,19:24:47,Import,US,PORT_40,PY,851712,PM6V876,DB9B0VN,29078.8,2.0,1.955,LINE_MODE_10,32.0,Clear
15371453,2020-01-20,22:58:53,Import,KR,PORT_41,LV,070959,MX2J1DG,97L41CL,6910800.0,1500.0,1477.05,LINE_AT9SIZ,30.6,Clear
93543253,2020-01-20,06:42:13,Import,CN,PORT_16,GU,620343,OD8U2KQ,M27RTMS,12270.96,62.1,68.027,LINE_MODE_10,35.8,Low Risk
64754230,2020-01-20,15:57:10,Import,IT,PORT_30,CA,610910,KMQZ1J0,QOOP8MU,546.0,35.0,35.742,LINE_MODE_40,54.7,Clear
57456164,2020-01-20,07:46:44,Import,VN,PORT_30,ES,620211,1FRX7EL,P8B16SX,12734.4,16.0,16.067,LINE_MODE_10,49.5,Clear
13870097,2020-01-20,08:20:17,Import,CN,PORT_30,HN,640192,0F8KPVF,UBDPJGR,857082.0,1266.0,1218.778,LINE_MODE_10,22.1,Clear
51307475,2020-01-20,18:24:35,Import,FR,PORT_40,OM,711790,1I4Z34P,L2QAD0K,12.42,0.6,0.732,LINE_MODE_10,103.5,Low Risk
50157785,2020-01-20,21:03:05,Import,JP,PORT_20,IR,390810,EGIPDC3,BVO64SZ,21760.0,20.0,20.374,LINE_MODE_10,59.0,Clear
50104464,2020-01-20,04:18:24,Import,CN,PORT_30,OM,392690,M9GVCC8,8IYZ18J,474.0,790.0,753.818,LINE_MODE_10,16.5,Clear
94466381,2020-01-20,22:35:41,Import,JP,PORT_20,GN,401220,OTOAH9B,EF1QZ5H,1579211.6,13661.0,13943.783,LINE_W6UCD9,60.4,Clear
65223929,2020-01-20,20:29:29,Import,RO,PORT_20,MG,392690,RG3N914,MRCDA0F,84.6,141.0,147.585,LINE_MODE_40,5.5,Clear
31220287,2020-01-20,19:10:07,Import,IT,PORT_40,NO,610910,OY1CLID,9FA4L2D,15.6,1.0,1.018,LINE_MODE_10,58.4,Clear
82656676,2020-01-20,16:27:16,Import,US,PORT_40,NG,621143,VM11XFB,VH8BK8T,41.44,0.8,0.839,LINE_MWIDNS,6.5,Clear
84794668,2020-01-20,21:32:28,Import,KR,PORT_40,JP,490199,XS9UCGK,NMBOXXZ,5.76,1.6,1.524,LINE_MODE_10,15.1,Clear
65350324,2020-01-20,13:56:04,Import,CN,PORT_30,WS,850511,7H957L2,4QC013K,5399.2,34.0,34.823,LINE_MODE_40,56.7,Clear
56883733,2020-01-20,23:30:13,Import,US,PORT_20,BG,841451,5OU9E45,7CKSPNF,85736.64,211.8,231.37,LINE_MODE_40,3.0,Critical
79767872,2020-01-20,22:16:32,Import,CN,PORT_40,AM,910211,R9JRPYJ,U7VHXHV,8413.3,7.0,6.415,LINE_MODE_10,11.2,Low Risk
72437148,2020-01-20,02:13:48,Import,CN,PORT_40,LB,392690,L5S0E84,S1VM86P,18.0,30.0,35.503,LINE_MODE_10,56.7,Low Risk
38659822,2020-01-20,18:42:22,Import,TH,PORT_53,SD,330499,XTVUD7A,MEVSSBL,100387.5,375.0,384.45,LINE_5V1OQR,57.3,Clear
68553394,2020-01-20,01:40:34,Import,TH,PORT_30,WS,160415,RJG1N2G,QFUTQDH,6323040.0,1800.0,1870.56,LINE_MODE_10,72.6,Clear
84045203,2020-01-20,05:01:23,Import,CN,PORT_16,BA,920999,GFCD3GY,33765J1,6887.5,72.5,69.578,LINE_MODE_10,20.1,Clear
55600070,2020-01-20,19:47:50,Import,FR,PORT_20,ZZ,340130,81KGW8I,NPKQ6XY,49.12,0.2,0.2,LINE_MWIDNS,41.5,Clear
11495563,2020-01-20,09:40:43,Import,CN,PORT_40,GG,071080,YAOW3J7,E44MM7Y,5304000.0,20000.0,19594.0,LINE_MODE_40,27.3,Clear
43056301,2020-01-20,19:21:01,Import,KR,PORT_40,CA,382499,WNUHZT1,ERI5688,6875.0,550.0,528.385,LINE_MODE_40,14.8,Clear
67544951,2020-01-20,14:25:11,Import,JP,PORT_20,PY,903289,RM2K1WE,1HCOTVX,168055.23,0.7,0.69,LINE_77BN4M,31.3,Clear
59193959,2020-01-20,03:29:59,Import,GB,PORT_20,AT,392099,Q5041RK,RZXCX7U,6272.0,35.0,31.304,LINE_MODE_10,33.5,Low Risk
82636162,2020-01-20,06:21:22,Import,US,PORT_40,IL,680690,708A72F,PF1L1IG,10216.0,40.0,38.208,LINE_VZIZJJ,11.1,Clear
35012717,2020-01-20,13:17:17,Import,VN,PORT_40,CL,210220,EA1ZLUZ,4EHHHTX,4168000.0,20000.0,19054.0,LINE_MODE_10,15.5,Clear
36494005,2020-01-20,10:53:25,Import,JP,PORT_40,AM,540710,KL9KGVP,DV61O8W,7630.0,100.0,117.224,LINE_MODE_40,48.0,Low Risk
11934446,2020-01-20,20:03:26,Import,CN,PORT_40,TT,851310,KZ0ODMF,DWNJQL8,43.52,3.4,3.445,LINE_MODE_40,49.4,Clear
36044062,2020-01-20,12:06:22,Import,CN,PORT_40,PG,940389,4TNV14J,43MSLZK,38000.0,5000.0,5805.2,LINE_VZIZJJ,45.4,Low Risk
86897786,2020-01-20,23:12:26,Import,US,PORT_10,LR,340319,EA3V6JE,8EF0CRI,12912.48,18.9,19.716,LINE_MODE_40,69.2,Clear
66254100,2020-01-20,23:55:00,Import,CN,PORT_30,JP,850440,VOM36NJ,AZC73FG,1034385.0,1650.0,1709.73,LINE_MODE_10,70.6,Clear
64287695,2020-01-20,04:01:35,Import,CN,PORT_20,GG,292690,JZ3YBF9,HV7KVEA,5910300.0,3000.0,3041.1,LINE_MODE_10,55.7,Clear
97869146,2020-01-20,22:48:26,Import,CN,PORT_13,LV,392640,AGXO7U4,GBYVYGD,932.1,239.0,230.205,LINE_MODE_10,22.4,Clear
63111696,2020-01-20,12:37:36,Import,CN,PORT_39,ES,442191,OUDRKX8,WQG5VEC,271454.4,336.0,348.835,LINE_MODE_10,71.9,Clear
79282177,2020-01-20,07:41:37,Import,JP,PORT_20,MG,330499,KN4OLII,F8VJJE0,32058.0,180.0,219.067,LINE_W6UCD9,96.4,Low Risk
11611183,2020-01-20,21:47:43,Import,CN,PORT_20,BG,854370,F3VHSLH,BOZIS9R,117012.0,398.0,385.941,LINE_MODE_10,26.7,Clear
20765462,2020-01-20,10:43:02,Import,CN,PORT_40,RS,851310,5S3RCE5,KKOLQ16,135180.0,150.0,150.78,LINE_W6UCD9,44.1,Clear
66129874,2020-01-20,00:28:34,Import,DE,PORT_40,DJ,391732,FW6SKEE,6IV15GL,464.48,1.6,1.599,LINE_MODE_10,46.2,Clear
58358453,2020-01-20,19:48:53,Import,JP,PORT_40,CA,330420,36P2O8F,IB17J2O,30669.96,177.9,175.178,LINE_MODE_40,30.6,Clear
69002227,2020-01-20,22:09:07,Import,NL,PORT_40,EC,903180,KE4DKQ1,HC3VPPG,226.08,7.2,7.758,LINE_MWIDNS,9.8,Low Risk
89672753,2020-01-20,10:13:53,Import,CN,PORT_20,ES,392610,MDKA6F1,GXH2G0H,1527240.0,2860.0,3022.219,LINE_MODE_40,108.7,Low Risk
94215567,2020-01-20,11:11:27,Import,BR,PORT_40,AT,020714,FWVNMKK,7JUUMOF,13455039.6,23004.0,22491.011,LINE_MODE_10,32.0,Clear
29540507,2020-01-20,15:13:47,Import,CN,PORT_30,SI,401320,P12ECLQ,J3UWRSR,8597.55,19.5,19.65,LINE_MODE_10,51.8,Clear
87603605,2020-01-20,10:40:05,Import,UA,PORT_40,CR,440711,V4VP2K5,DWNJQL8,3042900.0,24500.0,24713.15,LINE_MWIDNS,46.4,Clear
20284156,2020-01-20,18:45:16,Import,TH,PORT_20,MG,854110,2E83XOW,ERYBM20,79.6,0.8,0.807,LINE_MODE_40,46.1,Clear
62937479,2020-01-20,03:21:59,Import,FR,PORT_20,HU,611595,J1HQZKD,E44MM7Y,534.63,25.1,25.645,LINE_MODE_40,55.0,Clear
24095086,2020-01-20,19:20:46,Import,CN,PORT_20,LB,420232,D4KBDAP,VQH6DMS,6034.0,70.0,78.585,LINE_MODE_10,42.2,Low Risk
67214706,2020-01-20,06:21:06,Import,CN,PORT_20,AT,820559,8OZ1RD1,ISUWA68,280.0,16.0,15.731,LINE_MODE_10,35.6,Clear
95245430,2020-01-20,16:23:50,Import,CN,PORT_40,PG,820540,EELPGVQ,VFZOUUJ,3.36,1.4,1.43,LINE_MWIDNS,54.7,Clear
78230380,2020-01-20,09:19:40,Import,DE,PORT_20,UG,382499,6WI3Z60,7T0XVZC,120500.0,9640.0,9603.368,LINE_MODE_10,44.2,Clear
64648207,2020-01-20,00:42:07,Import,CN,PORT_40,GG,732690,RCBLCFH,1NYE9WJ,99.0,66.0,63.208,LINE_MWIDNS,12.8,Clear
81880267,2020-01-20,07:23:07,Import,VN,PORT_20,TT,030617,OZDV9XY,RFLJFCH,20516623.2,8172.0,8398.364,LINE_MODE_10,65.0,Clear
84528374,2020-01-20,05:50:14,Import,CN,PORT_16,CR,640291,UZWSRZ3,XOWXO9L,1481729.2,4501.0,4722.449,LINE_MODE_10,13.2,Clear
77526242,2020-01-20,05:36:02,Import,CN,PORT_40,ES,850440,N9A4JMJ,UFNMRV4,4336.0,160.0,162.432,LINE_MODE_40,50.7,Clear
17414577,2020-01-20,11:34:57,Import,CN,PORT_40,UG,853949,J1HQZKD,PE6X6GZ,1684.5,1.0,1.023,LINE_MODE_10,61.7,Clear
49614554,2020-01-20,07:33:14,Import,CA,PORT_20,LB,854442,XBQ4OVA,82Z9WH9,91.0,10.0,9.102,LINE_MODE_10,16.5,Low Risk
52938298,2020-01-21,06:32:58,Import,CN,PORT_40,IL,120799,EAHNZTB,V5FCG3P,20860890.0,28020.0,27661.344,LINE_MODE_40,32.2,Clear
30413618,2020-01-21,08:21:38,Import,KR,PORT_40,SV,700490,S6KR8Y7,DWNJQL8,6777977.3,14351.0,14741.347,LINE_MODE_40,58.6,Clear
53347137,2020-01-21,00:50:57,Import,CN,PORT_16,OM,392490,VSVO2FY,0C582ID,6.6,6.0,6.256,LINE_MODE_40,68.9,Clear
74110540,2020-01-21,16:55:40,Import,JP,PORT_20,KR,350610,PWWGR45,ZR5U4CH,3272.4,36.0,36.583,LINE_MODE_10,57.4,Clear
26250268,2020-01-21,23:12:28,Import,CN,PORT_10,TH,392690,8H5AOC3,P3DBABM,6.6,11.0,10.474,LINE_MODE_40,9.1,Clear
42585108,2020-01-21,05:59:48,Import,CN,PORT_40,TH,392410,1FLJZD6,SWHP4GN,126.0,90.0,92.898,LINE_MODE_40,61.9,Clear
47917237,2020-01-21,11:12:37,Import,JP,PORT_40,TH,330499,YG3LDQ3,5JVKX6N,1602.9,9.0,8.934,LINE_MODE_40,35.9,Clear
62545241,2020-01-21,15:36:41,Import,VN,PORT_30,GU,620463,WWTR0T0,SPMRN9P,2724.12,41.4,46.146,LINE_MODE_10,40.3,Low Risk
