Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
64115119,2020-01-03,15:49:19,Import,CN,PORT_20,NG,071080,HS68S6Z,74I92YB,26520000.0,100000.0,100170.0,LINE_MODE_10,47.8,Clear
85229923,2020-01-03,11:26:43,Import,CN,PORT_39,CL,711719,AOFDT3U,HHP9YCV,312.0,10.0,9.997,LINE_VZIZJJ,40.5,Clear
35882915,2020-01-03,05:48:35,Import,CN,PORT_20,HN,121190,T2X45B6,F4RJ458,163080.0,2700.0,2709.99,LINE_MODE_10,49.1,Clear
64148409,2020-01-03,04:24:09,Import,JP,PORT_10,MN,392330,LDWHUFW,3L4N43S,48.48,4.8,4.832,LINE_W6UCD9,47.1,Clear
23972747,2020-01-03,04:37:47,Import,JP,PORT_16,LR,848790,PS93ZDU,J65XC6Z,477.6,1.0,0.988,LINE_MODE_10,38.6,Clear
33987698,2020-01-04,17:09:38,Import,CN,PORT_20,GN,630710,KDFEUV4,IAYRECO,56800.0,8000.0,7897.6,LINE_MODE_10,38.2,Clear
39756329,2020-01-04,18:09:29,Import,CH,PORT_30,AM,847990,ZS3SNS5,ZIEW69Y,1410399.3,6249.0,6540.828,LINE_MODE_40,5.5,Clear
79435996,2020-01-04,01:49:16,Import,CN,PORT_20,LR,610832,A43RAKG,DIRZ642,174812.24,346.3,342.214,LINE_MODE_10,38.9,Clear
47195087,2020-01-04,11:16:47,Import,VN,PORT_33,UG,853400,HS68S6Z,G08G1SQ,68.2,2.2,2.239,LINE_MODE_50,54.4,Clear
94359915,2020-01-04,12:05:15,Import,CN,PORT_20,SD,120799,U96B9MG,7WZLDU4,35512650.0,47700.0,47876.49,LINE_MODE_40,43.1,Clear
33155803,2020-01-04,10:24:43,Import,CA,PORT_40,NO,120190,JW050ZI,DE68XNG,44279215.0,158650.0,152256.405,LINE_MODE_10,20.1,Clear
86497916,2020-01-04,14:07:56,Import,CN,PORT_40,SV,392610,708A72F,O9BOQPF,359.73,2.1,2.159,LINE_MODE_10,65.3,Clear
65292912,2020-01-04,12:07:12,Import,IL,PORT_40,PY,900190,BJB9V1T,UX4NJ8S,36.12,0.4,0.412,LINE_H35Z1A,66.6,Clear
39796703,2020-01-04,13:46:23,Import,DE,PORT_20,RS,691390,D2D2PYB,OA2DR8O,24.15,2.3,2.322,LINE_MODE_10,53.1,Clear
79355417,2020-01-04,22:42:17,Import,CN,PORT_16,PY,071080,SEFR2W3,A2N40WL,7183400.0,24500.0,24566.15,LINE_MODE_10,48.5,Clear
73695249,2020-01-04,16:18:09,Import,DE,PORT_20,PG,870830,9F3QJHL,JTNY3VW,611865.6,5952.0,5872.838,LINE_MODE_10,37.9,Clear
12827065,2020-01-04,00:44:25,Import,CN,PORT_20,LB,950631,7T8RJ42,VPTCMWE,14705.0,34.0,33.276,LINE_MODE_40,26.6,Clear
52210778,2020-01-04,07:07:38,Import,CH,PORT_62,CR,850990,V8XLCEA,IIWKQTD,3.22,1.4,1.466,LINE_BYQQ2F,5.8,Clear
61395455,2020-01-05,16:37:35,Import,PK,PORT_30,NG,901849,51SH41B,Q76GSBR,65340.0,150.0,155.055,LINE_MODE_10,68.9,Clear
84393073,2020-01-05,04:59:13,Import,CN,PORT_40,BA,294190,Z19EZE9,WKHBNJB,759.03,0.1,0.097,LINE_XBN95M,24.0,Clear
70687235,2020-01-05,17:40:35,Import,US,PORT_30,NO,850440,7DWBR9U,06UC9UN,2529.96,5.8,6.053,LINE_MODE_10,75.5,Clear
69373231,2020-01-05,23:36:31,Import,CA,PORT_20,EC,470790,A8OA6KX,CRN9KR0,592800.0,76000.0,79473.2,LINE_MODE_10,10.9,Clear
59485908,2020-01-05,12:39:48,Import,PR,PORT_20,IL,901839,YLY7WIH,GQYT6GB,356.5,2.5,2.58,LINE_MODE_40,61.9,Clear
65920127,2020-01-05,04:40:47,Import,CN,PORT_40,IL,320411,Q6JBF3M,I65WF9G,651525.0,1750.0,1745.975,LINE_MODE_10,45.2,Clear
56184246,2020-01-05,10:20:06,Import,CH,PORT_30,MT,901850,CPY0O19,V3N2APV,3197.28,0.6,0.608,LINE_MODE_10,55.4,Clear
54409623,2020-01-05,11:35:03,Import,JP,PORT_41,UZ,390440,M3CVDBZ,G2Y1HV8,3965010.0,23900.0,25087.83,LINE_OY910J,9.5,Clear
54732257,2020-01-05,06:56:17,Import,DE,PORT_40,NO,940360,W5M1HP6,EA7FKZ3,681.6,96.0,85.796,LINE_MODE_10,34.3,Low Risk
61266020,2020-01-05,03:40:20,Import,CN,PORT_16,UG,621710,2PFPAVE,CK29GEY,180.0,120.0,107.791,LINE_MODE_10,29.3,Low Risk
44725348,2020-01-05,11:10:28,Import,CN,PORT_10,MT,071190,B9OUTCW,PFZ71IL,2502400.0,34000.0,34414.8,LINE_MODE_50,50.7,Clear
87281600,2020-01-05,18:13:20,Import,JP,PORT_20,LV,960830,N808ZK0,E3HZLCE,5797.0,10.0,9.862,LINE_MODE_40,31.6,Clear
74011039,2020-01-05,20:41:19,Import,CN,PORT_13,EC,070320,CGYT6GN,ODW2L91,5824800.0,24000.0,25630.08,LINE_MODE_10,121.8,Low Risk
78682427,2020-01-05,17:45:47,Import,CN,PORT_30,ZZ,640299,74BUTSY,FWI4OC7,40835.7,153.0,160.298,LINE_MODE_40,6.2,Clear
65890927,2020-01-05,09:54:07,Import,KR,PORT_30,CR,900120,7GQ4J6F,MM2STTN,896.22,2.6,2.594,LINE_MODE_40,39.2,Clear
88374724,2020-01-05,17:36:04,Import,RU,PORT_10,CR,270111,PRCHNGI,9B08URL,630810000.0,16300000.0,16694460.0,LINE_MODE_10,62.7,Clear
88776339,2020-01-05,03:29:39,Import,CN,PORT_30,JP,854370,QB63PP8,7R46TCK,380.52,15.1,14.975,LINE_MODE_30,37.2,Clear
95616652,2020-01-05,10:02:52,Import,CN,PORT_40,UZ,611596,0JEG678,99ZG2WK,1112.52,76.2,73.167,LINE_MODE_40,14.4,Clear
48560343,2020-01-05,18:47:03,Import,KR,PORT_30,HU,901812,Z603EM8,S16GKIV,4748.5,1.0,0.99,LINE_MODE_40,33.9,Clear
22403367,2020-01-06,23:21:27,Import,CN,PORT_30,SI,847180,R6PB354,IXONETF,2862.92,3.8,3.409,LINE_MODE_10,30.5,Low Risk
24601692,2020-01-06,09:00:12,Import,IT,PORT_20,MT,853710,FT54KKZ,1DFQU9H,636606.0,180.0,191.794,LINE_MODE_40,114.3,Low Risk
61600943,2020-01-06,06:30:23,Import,CN,PORT_20,UZ,611780,N775WEM,HATEZM8,7552.0,118.0,116.785,LINE_MODE_10,39.9,Clear
10808195,2020-01-06,00:36:35,Import,CN,PORT_20,MT,392310,FX18CFK,2QGMN6N,0.64,0.2,0.193,LINE_MWIDNS,22.7,Clear
53765873,2020-01-06,12:05:53,Import,CN,PORT_14,CR,841459,WF24276,QVWM9ZU,23204.2,362.0,291.794,LINE_MODE_10,40.0,Critical
73735220,2020-01-06,03:20:20,Import,CN,PORT_40,MG,391190,S5NMKYO,KWWYNXR,7095000.0,17200.0,16790.64,LINE_MODE_10,31.0,Clear
98874535,2020-01-06,16:48:55,Import,CN,PORT_40,AM,640299,UMB4N64,4YNG3MB,2669.0,10.0,9.937,LINE_MODE_10,42.5,Clear
75047786,2020-01-06,03:32:26,Import,CN,PORT_40,TH,850440,JDFIERP,LHHSM96,2181.0,5.0,5.352,LINE_MODE_10,87.4,Low Risk
90767388,2020-01-06,13:57:48,Import,SK,PORT_20,GU,820559,LUECPT8,XUR1GYY,2096.5,119.8,134.109,LINE_MODE_10,41.5,Low Risk
11267025,2020-01-06,04:43:45,Import,CN,PORT_20,LB,391690,3BFUK83,VVFLVNF,982273.95,1096.9,1250.729,LINE_MODE_10,46.4,Low Risk
69132398,2020-01-06,15:34:38,Import,CN,PORT_40,NO,950670,QD86XU7,43MSLZK,358530.0,570.0,591.204,LINE_MODE_10,71.2,Clear
51010701,2020-01-06,02:14:21,Import,US,PORT_40,MT,810890,BMUEU6V,1VV0DY9,617589.0,210.0,201.747,LINE_MODE_10,20.8,Clear
17577906,2020-01-06,18:21:06,Import,CN,PORT_30,BG,392690,NCZMDTX,YTDLKQI,141984.0,1160.0,1036.298,LINE_MODE_40,28.6,Low Risk
24441403,2020-01-06,21:44:43,Import,CN,PORT_33,RS,252520,TV5N0YB,Z9NWUE5,4071000.0,30000.0,28791.0,LINE_MODE_40,14.1,Clear
75470606,2020-01-06,12:59:26,Import,CN,PORT_40,MT,851762,NKE45NQ,UM0A3XS,63.84,0.7,0.723,LINE_MODE_10,68.6,Clear
26412064,2020-01-06,01:45:04,Import,CN,PORT_40,DJ,732189,1ST6R17,8HJMI9Z,8550.0,500.0,477.1,LINE_MODE_40,10.5,Clear
69720614,2020-01-06,04:34:14,Import,CN,PORT_40,SD,392640,JZUMDAD,RZM2Z77,7.02,1.8,1.853,LINE_MODE_40,60.0,Clear
60815918,2020-01-06,01:26:38,Import,CN,PORT_20,GG,950699,2QL9CAP,GFVFFGL,51109.8,849.0,829.643,LINE_MODE_10,31.6,Clear
43262253,2020-01-06,13:05:33,Import,HU,PORT_40,PL,841459,EMK8NJ5,UNCISOP,32.05,0.5,0.492,LINE_MODE_10,36.6,Clear
51893192,2020-01-06,15:18:32,Import,CN,PORT_20,BR,340590,AGYJXK2,ESXC0VA,13370.5,85.0,94.608,LINE_77BN4M,40.0,Low Risk
86841405,2020-01-06,17:36:45,Import,TW,PORT_40,MG,390690,ZNOKRZT,Y9H9POV,325920.0,5600.0,5648.72,LINE_MODE_40,46.4,Clear
34368201,2020-01-06,07:19:21,Import,CN,PORT_30,GU,071080,3GBOOWX,DV61O8W,1326000.0,5000.0,5053.5,LINE_MODE_10,53.8,Clear
43502794,2020-01-06,03:10:34,Import,KR,PORT_40,ZZ,590390,JDYKXA6,DCNCHEK,144552.24,4489.2,4665.177,LINE_MODE_40,66.6,Clear
49241212,2020-01-06,23:58:52,Import,CN,PORT_20,MN,401699,LH8Q1WL,0FN66PF,35077.8,1938.0,1735.401,LINE_MODE_10,32.4,Low Risk
75312706,2020-01-06,18:27:46,Import,CN,PORT_40,NG,420292,MVT99X6,T92NP86,828.0,1380.0,1356.816,LINE_MODE_40,29.6,Clear
73849772,2020-01-06,06:21:32,Import,NL,PORT_33,MG,853710,C71QWW2,AUPGABD,601.0,2.0,2.0,LINE_MODE_10,46.8,Clear
19198712,2020-01-06,05:30:32,Import,VN,PORT_20,GG,853400,C15EYER,P5KJOIV,160217.5,95.0,97.869,LINE_MODE_40,60.6,Clear
93793978,2020-01-06,03:20:58,Import,CN,PORT_40,HU,071080,9Z2H1D6,2FZMZJH,15912000.0,60000.0,62832.0,LINE_MODE_10,11.8,Clear
15657278,2020-01-06,17:22:38,Import,JP,PORT_30,LR,847480,2X3D9AP,VIV9J0N,22623.6,17.0,16.952,LINE_MODE_10,44.8,Clear
67637098,2020-01-06,09:32:58,Import,CN,PORT_20,FJ,490199,EZDRBIB,26JHGAT,1085.4,6.7,7.393,LINE_MODE_10,37.7,Low Risk
98794104,2020-01-06,17:12:24,Import,US,PORT_10,HU,200931,J4HE1D5,CHCPKIS,1034280.0,1800.0,1861.56,LINE_MODE_10,69.3,Clear
99552271,2020-01-06,22:40:31,Import,CN,PORT_40,OM,440890,IA65996,KWWYNXR,36025753.5,17985.0,18447.214,LINE_MWIDNS,57.7,Clear
27999217,2020-01-06,02:25:37,Import,CN,PORT_40,GN,902830,7P7XOD4,73Q1QQE,83500.0,125.0,125.337,LINE_VZIZJJ,42.5,Clear
48251471,2020-01-06,07:07:11,Import,NI,PORT_20,CL,630790,FSSTFL5,7J9YYY7,690.0,300.0,312.696,LINE_MODE_10,105.5,Low Risk
91529570,2020-01-06,20:12:50,Import,JP,PORT_40,LV,392620,G7Y6O4H,7PN0VA5,1892.0,40.0,38.048,LINE_MODE_40,8.5,Clear
65816938,2020-01-06,07:56:58,Import,CN,PORT_16,MN,392690,WGMVYON,22A36WL,14.64,24.4,23.6,LINE_MODE_10,25.0,Clear
94688477,2020-01-06,05:53:17,Import,MM,PORT_16,BA,620293,GSU69M8,ODFBJ7P,367022.88,4854.8,4372.767,LINE_MODE_90,20.3,Low Risk
32496572,2020-01-06,15:21:32,Import,CN,PORT_20,CL,071080,VS1F8PW,OCSVMK0,7036800.0,24000.0,24004.8,LINE_MODE_10,46.8,Clear
47489996,2020-01-06,18:35:56,Import,KR,PORT_40,BG,850300,AJEETSS,XGHLZ3E,1485.12,2.1,2.075,LINE_MODE_10,38.9,Clear
36286526,2020-01-06,08:31:26,Import,GB,PORT_30,AT,392099,PATH1MD,02HLI7F,6272.0,35.0,31.513,LINE_MODE_40,18.6,Low Risk
85990270,2020-01-06,10:51:10,Import,CN,PORT_39,RS,392640,FH5U2CT,J3IQ5Y8,705.9,181.0,181.217,LINE_MODE_40,41.5,Clear
69556009,2020-01-06,05:10:49,Import,US,PORT_20,BA,750890,WI0ONFF,OLLTQ28,1982.2,1.0,1.007,LINE_MODE_10,51.1,Clear
57203997,2020-01-06,04:11:57,Import,CN,PORT_30,BG,950691,MK7CEGQ,6DUFUK1,1904.0,140.0,165.906,LINE_MODE_10,57.1,Low Risk
29228936,2020-01-06,06:04:56,Import,VN,PORT_16,AT,481920,FBGJ3DT,QDA7QLN,42.0,70.0,71.274,LINE_MODE_10,58.7,Clear
12028171,2020-01-06,10:25:31,Import,US,PORT_20,PL,420299,1GZBEVE,BUSF98I,350.17,36.1,35.223,LINE_MODE_10,30.7,Clear
43371918,2020-01-06,22:33:18,Import,CN,PORT_40,TT,392690,GN564D7,TGINJXC,632.0,20.0,19.544,LINE_MODE_40,25.6,Clear
41899009,2020-01-06,02:40:49,Import,CN,PORT_40,MG,392690,ZMNHDL8,ZJRXYGF,110.4,184.0,185.233,LINE_MODE_10,51.1,Clear
77572421,2020-01-06,17:49:41,Import,IT,PORT_20,AM,940360,ZRC5L3Q,TYPPLMV,355.0,50.0,50.035,LINE_MODE_10,47.2,Clear
65224344,2020-01-06,20:16:24,Import,VN,PORT_33,IL,610910,IG4I3ZW,4K4PV9F,1240.2,79.5,94.592,LINE_MODE_40,87.8,Low Risk
81429191,2020-01-06,15:09:11,Import,JP,PORT_40,IR,340220,QDGZL8E,DWNJQL8,7600.0,200.0,193.14,LINE_MWIDNS,18.1,Clear
47490370,2020-01-06,16:26:10,Import,CN,PORT_30,IL,392330,FMNCBE7,XGQYKRL,454.5,45.0,42.804,LINE_MODE_10,14.5,Clear
73120694,2020-01-06,05:02:14,Import,IN,PORT_20,TT,842123,9RUY3WI,RZM2Z77,492460.8,2496.0,2469.043,LINE_MODE_40,33.6,Clear
97917372,2020-01-06,14:28:12,Import,CN,PORT_20,NO,071080,YLMDDPF,C75HQ6O,1856400.0,7000.0,7001.4,LINE_MODE_10,46.8,Clear
87364805,2020-01-06,08:20:05,Import,GB,PORT_40,LV,220870,G4K8BDH,6IV15GL,18936.0,120.0,121.044,LINE_MODE_10,52.4,Clear
19486293,2020-01-06,00:39:33,Import,CN,PORT_20,BA,392610,ARPX25X,58TMWK4,233824.5,1365.0,1316.816,LINE_MODE_10,23.4,Clear
95949293,2020-01-06,21:42:53,Import,CN,PORT_40,PL,848079,AELWR84,SRG4OGH,9230.0,650.0,627.055,LINE_MODE_10,23.4,Clear
82266693,2020-01-06,15:39:33,Import,GB,PORT_20,PL,847150,AWOL80N,7JUUMOF,1995.3,9.0,8.682,LINE_MODE_10,23.4,Clear
68555310,2020-01-06,21:08:30,Import,NZ,PORT_20,SI,350220,696WJYB,SQ5F10B,12627840.0,9600.0,9419.52,LINE_MODE_10,34.3,Clear
38631262,2020-01-06,02:46:22,Import,DE,PORT_20,SV,847160,1I4Z34P,16AKU04,151.36,8.6,8.645,LINE_MODE_10,50.1,Clear
75038745,2020-01-06,23:05:45,Import,CN,PORT_20,OM,940190,I6ZZMA2,BR4BBTT,7299.62,203.9,211.791,LINE_MODE_10,72.2,Clear
69152188,2020-01-06,12:24:28,Import,IT,PORT_30,BR,420221,TX7RN6O,8VVA71V,554.4,18.0,20.15,LINE_MODE_40,35.5,Low Risk
95553334,2020-01-06,09:39:34,Import,DE,PORT_16,MG,901920,Z5AD160,U4PXFYX,1790.75,0.5,0.485,LINE_MODE_40,20.4,Clear
97507612,2020-01-06,23:18:52,Import,CN,PORT_80,ZZ,340490,1SOR6LL,J8BDQH4,5967600.0,12000.0,11762.4,LINE_MWIDNS,33.6,Clear
13568709,2020-01-06,14:29:09,Import,CN,PORT_33,MT,620640,N969S0Q,2PNN1LA,651.31,34.1,32.623,LINE_MODE_10,18.1,Clear
53970404,2020-01-06,07:30:44,Import,CN,PORT_16,GG,620463,MM30K4Q,6PO6A1K,1546.3,23.5,23.129,LINE_MODE_40,30.3,Clear
38384933,2020-01-06,15:36:53,Import,DE,PORT_20,ES,382499,LNM0AUX,7UXMIRC,47250.0,3780.0,4054.882,LINE_MODE_10,8.0,Low Risk
55710329,2020-01-06,01:49:29,Import,CZ,PORT_40,DJ,440323,92X3AXX,2QRESAX,10164048.0,114460.0,119805.282,LINE_MODE_40,5.5,Clear
51614419,2020-01-06,19:24:19,Import,CN,PORT_40,CA,620821,L5P86AU,DWNJQL8,543.0,3.0,2.855,LINE_MODE_40,8.8,Clear
98550491,2020-01-06,23:04:11,Import,JP,PORT_40,ZZ,151800,3MZGXM1,1CJKNEM,15357909.0,81130.0,82403.741,LINE_MODE_10,57.1,Clear
58174369,2020-01-06,19:36:49,Import,JP,PORT_30,HU,847150,E236XBG,3YNTXOU,4101.45,18.5,18.994,LINE_MODE_40,58.3,Clear
91914467,2020-01-06,13:19:47,Import,US,PORT_20,LR,560312,SCB8TNM,ESJBS85,280007.04,2134.2,2193.317,LINE_MODE_50,61.0,Clear
70494695,2020-01-06,16:11:35,Import,JP,PORT_40,BG,210390,9UBMHV5,3U8ZYJU,1620.0,60.0,60.822,LINE_MODE_40,49.7,Clear
60955487,2020-01-06,01:36:47,Import,CN,PORT_20,MN,391910,Y7K2P0D,5ICCHNF,1641.25,131.3,157.697,LINE_MODE_40,91.3,Low Risk
40984583,2020-01-06,23:44:23,Import,CN,PORT_20,LB,680293,I8E3QYY,U5MOB1O,263520.0,24400.0,23660.68,LINE_MODE_10,26.7,Clear
28887027,2020-01-06,04:22:27,Import,VN,PORT_40,CA,650500,NI0BC3U,UNCISOP,118.4,32.0,33.526,LINE_MODE_40,6.2,Clear
45661849,2020-01-06,23:54:49,Import,CN,PORT_33,MN,420229,E7MGTOA,2OQZJ37,6000.0,150.0,148.005,LINE_MODE_40,31.9,Clear
85792720,2020-01-06,09:58:40,Import,CN,PORT_20,SI,340540,632PMSO,XNI2J29,1009400.0,1000.0,1043.12,LINE_MODE_10,106.0,Low Risk
97108428,2020-01-06,23:21:48,Import,CN,PORT_30,SI,950510,AUC3VAW,249LO7A,330209.1,3295.5,2969.443,LINE_W6UCD9,24.0,Low Risk
54278685,2020-01-06,20:24:45,Import,JP,PORT_20,PG,711719,P1HG15N,NZYZ967,744.28,9.2,8.912,LINE_MODE_40,20.0,Clear
35143786,2020-01-06,12:25:46,Import,IT,PORT_20,TH,420231,6CVCQ1P,FOSYTA1,2497.4,2.0,2.086,LINE_MODE_40,69.2,Clear
85458557,2020-01-06,18:01:17,Import,AE,PORT_40,HU,210690,VGD9C3S,JQT3R2K,37.95,0.3,0.31,LINE_MODE_40,62.3,Clear
59219841,2020-01-06,06:33:21,Import,DE,PORT_40,BA,391732,BK6UO0X,69Z0KLV,464.48,1.6,1.585,LINE_MODE_10,40.6,Clear
86880892,2020-01-06,07:26:52,Import,CN,PORT_40,ES,701349,8069BH4,8QOEWI1,20438.4,96.0,99.859,LINE_MODE_10,73.2,Clear
86217803,2020-01-06,08:31:23,Import,CN,PORT_30,NO,850750,W91PYW1,T5MCXQ2,1860.9,3.0,2.729,LINE_MODE_10,16.7,Low Risk
94036828,2020-01-06,12:48:28,Import,CN,PORT_39,WS,482010,BWV2VBP,5AC97MB,1.93,0.1,0.097,LINE_MODE_10,28.3,Clear
48116690,2020-01-06,01:04:50,Import,CN,PORT_20,AM,850440,TOOEFIB,41W8AHR,51884.0,238.0,265.665,LINE_MODE_10,40.7,Low Risk
19457037,2020-01-06,14:55:57,Import,VN,PORT_30,CL,611212,2ZAYKSK,GCPNHU7,5601283.2,4128.0,4097.866,LINE_MODE_10,41.9,Clear
12972138,2020-01-06,06:10:18,Import,JP,PORT_30,SD,291612,VMYQOE5,63S4PED,12920000.0,16000.0,15475.2,LINE_MODE_10,25.0,Clear
15571094,2020-01-06,03:02:14,Import,CN,PORT_30,MN,847180,66KN9IB,ZKTF3JA,15972.08,21.2,23.529,LINE_MODE_10,39.2,Low Risk
52499756,2020-01-06,18:11:56,Import,CN,PORT_40,MG,732490,X93RCW4,SDNLETA,42208.32,342.6,345.409,LINE_MWIDNS,46.1,Clear
12613907,2020-01-06,09:23:47,Import,JP,PORT_121,GG,711719,R3GSSYM,RBHC5EX,3.42,1.9,1.915,LINE_W6UCD9,51.8,Clear
40619937,2020-01-06,09:30:57,Import,JP,PORT_40,AT,830210,KAPOTF0,80S7A6S,711.18,16.2,17.326,LINE_MODE_40,116.8,Low Risk
94443173,2020-01-06,19:20:53,Import,DE,PORT_30,ES,850440,IS4169O,L2SX065,218.1,0.5,0.512,LINE_MODE_10,63.0,Clear
90388384,2020-01-06,12:57:04,Import,HU,PORT_20,SV,830990,EPIIL7G,23RIU88,76652.63,69.1,77.796,LINE_MODE_10,43.0,Low Risk
58605407,2020-01-06,20:48:47,Import,MY,PORT_13,SV,321490,X9QL4ZP,C8P9UW5,2472286.03,20482.9,19616.473,LINE_YNWUVP,18.8,Clear
93682515,2020-01-06,23:55:15,Import,CN,PORT_40,CR,960810,191PYC1,8PVT5ZY,26889.1,2513.0,2522.298,LINE_MODE_40,43.1,Clear
56200205,2020-01-06,07:30:05,Import,US,PORT_16,BG,732690,BLMTYER,NAY7DAZ,3.0,2.0,2.017,LINE_MODE_10,52.4,Clear
96488331,2020-01-06,04:54:51,Import,US,PORT_20,GG,853710,FKPMBX3,OE2JR3A,1262.1,4.2,4.749,LINE_MODE_10,44.1,Low Risk
45417187,2020-01-06,22:45:07,Import,CN,PORT_40,LV,854390,KZ017NA,LA175FB,977.4,54.0,48.827,LINE_MODE_40,15.4,Low Risk
42225665,2020-01-06,09:41:05,Import,CN,PORT_20,IL,870899,0QBKQW0,PB2ZRR6,560.0,80.0,71.721,LINE_MODE_10,31.2,Low Risk
33361097,2020-01-06,14:30:17,Import,CN,PORT_40,MN,846789,SMQDSXA,4QC013K,1760184.0,1080.0,1039.716,LINE_MODE_10,22.1,Clear
20846278,2020-01-06,08:05:58,Import,CN,PORT_30,UG,482190,D39JGPS,RKHR2IK,606.0,20.0,19.944,LINE_MODE_10,44.8,Clear
98022974,2020-01-06,10:20:14,Import,CN,PORT_20,DJ,901910,7SRYH6O,8OASP7C,665.6,128.0,134.298,LINE_MODE_40,7.2,Clear
83480374,2020-01-06,16:03:34,Import,CN,PORT_10,DJ,392690,8DMECVY,1DKOFDH,18.0,30.0,31.476,LINE_MODE_10,13.2,Clear
81886860,2020-01-06,06:21:00,Import,CN,PORT_20,GN,200811,X7S8OR4,LB1421N,667800.0,3000.0,2868.6,LINE_MODE_10,17.8,Clear
28232787,2020-01-06,06:38:27,Import,CN,PORT_30,SV,091011,PFEUYW2,2OQZJ37,4512000.0,24000.0,23224.8,LINE_MODE_10,25.4,Clear
23986018,2020-01-06,04:14:58,Import,CN,PORT_40,MT,160559,KAJKIQF,TZM515V,47121600.0,24000.0,24652.8,LINE_MODE_10,64.6,Clear
44735055,2020-01-06,07:24:15,Import,JP,PORT_20,IR,590390,OIDFF3V,BZLLPIN,2273.32,70.6,72.979,LINE_MODE_40,62.9,Clear
13460915,2020-01-06,09:28:35,Import,DE,PORT_20,SI,870323,7KGLWW5,KQN5R0O,20370.0,2100.0,2107.77,LINE_MODE_10,49.1,Clear
93924771,2020-01-06,12:48:51,Import,CN,PORT_40,PG,590310,QNHJ2S4,PF1L1IG,4304.0,40.0,39.028,LINE_MODE_40,24.7,Clear
86316263,2020-01-06,23:52:23,Import,CN,PORT_20,EC,960910,GQVBM58,20P79IP,20091.3,347.0,357.306,LINE_MODE_10,66.3,Clear
28131450,2020-01-06,12:17:30,Import,CN,PORT_20,FJ,560312,KZQQLLU,NPTBMDV,653507.2,4981.0,5036.787,LINE_MODE_10,54.1,Clear
63289878,2020-01-06,03:19:18,Import,US,PORT_40,SD,870324,KKOEWTV,B1B2YOM,16060.0,1825.0,1819.89,LINE_NKOQIL,44.8,Clear
86570073,2020-01-06,07:02:33,Import,US,PORT_30,BG,732690,TK95X5S,SOMS4EJ,3.0,2.0,1.949,LINE_MODE_10,30.0,Clear
94453722,2020-01-06,06:20:42,Import,CN,PORT_40,NO,847190,PCJHSM1,ZS710C6,8487.93,18.7,16.811,LINE_MODE_10,28.6,Low Risk
51719366,2020-01-06,23:25:26,Import,JP,PORT_20,EC,391000,5XUU4XV,PG2NVI4,196023.6,204.0,194.453,LINE_MODE_10,15.8,Clear
85652301,2020-01-06,16:54:21,Import,CN,PORT_20,WS,760711,59ZC463,2FZMZJH,3386331.2,7352.0,7063.066,LINE_MODE_10,20.8,Clear
43170815,2020-01-06,18:13:35,Import,CN,PORT_40,SV,392310,XD54EY2,PPV74V1,268.8,84.0,80.111,LINE_W6UCD9,10.1,Clear
45946935,2020-01-06,16:02:15,Import,CN,PORT_20,MT,732690,PL7Y2DQ,PF1L1IG,2688.3,1792.2,1780.909,LINE_MODE_10,42.5,Clear
84498498,2020-01-06,10:36:18,Import,CN,PORT_40,TH,560312,OPZ15EP,AX4CW6G,84886.4,647.0,713.926,LINE_MWIDNS,31.7,Low Risk
77350304,2020-01-06,01:55:44,Import,JP,PORT_20,NG,440799,W18N36J,UNCISOP,80301.0,2130.0,2202.846,LINE_MODE_10,69.3,Clear
46573818,2020-01-06,03:58:18,Import,US,PORT_33,DJ,390120,VFZI607,PF1L1IG,11840400.0,66000.0,67795.2,LINE_MODE_40,58.6,Clear
45708150,2020-01-06,02:42:30,Import,CN,PORT_20,CL,940560,YXDPU5O,MOUEHRE,145050.0,1500.0,1363.14,LINE_MODE_10,17.6,Low Risk
23507873,2020-01-06,07:05:53,Import,CN,PORT_20,RS,200599,PXURPAB,7RMBDCN,284100.0,3000.0,2924.1,LINE_MODE_10,30.0,Clear
73356415,2020-01-06,16:26:55,Import,VN,PORT_33,CR,640419,ONSZ6W0,E859KYY,268335.6,1002.0,915.838,LINE_MODE_10,13.3,Low Risk
76506613,2020-01-06,02:18:13,Import,JP,PORT_20,MG,848690,2ZAQHXZ,0ETQNWH,6899.2,14.0,14.066,LINE_MODE_10,49.8,Clear
21043640,2020-01-06,18:47:20,Import,CN,PORT_30,WS,621139,I2OP67N,GSGQ40Q,2223.76,3.8,3.44,LINE_MODE_40,14.5,Low Risk
70491798,2020-01-06,19:51:18,Import,CN,PORT_30,CR,853931,4XQ1RQC,V2KCOV7,9193490.64,8846.7,9175.797,LINE_MODE_10,71.2,Clear
49267121,2020-01-06,07:14:41,Import,CN,PORT_30,PG,854442,0JSXPN0,82R3EBG,8970.0,300.0,285.21,LINE_MODE_10,14.2,Clear
